Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
88	-1481.859	-1935.331	453.4726	0.0292991	0.185225	0.420966	0.20044	0.0256305	0.0439348	0.364971	0.461791	0.00816903	0.209459	0.145509	0.011495	0.00993064	0.00586476	0.0151819	0.00247593	0.00698836	0.00403276	0.00975511	0.0176428	0.0126217	0.00289096	0.0897951	0.174654	0.0163961	0.0822469	0.170946	0.0592005	0.0217318	0.123408	0.00387986	0.111485	0.146257	0.0407941	0.195156	0.426831	0.215622	0.0281065	0.0509231	0.369003	0.471546	0.0258118	0.222081	0.1484	0.00934894	0.00572771	0.0210955	0.0122524	0.000246935	0.0169386	0.00289501	0.00757395	0.0251747	0.00775684	0.0021375	0.00362954	0.00580589	0.010616	0.006532	0.00825093	0.00826816	0.0135332	0.0260011	0.0577802	0.00653855	0.00529054	0.016511	0.00114293	0.000239156	0.0184315	0.00215742	0.0138769	0.0228996	0.0190249	0.00598462	0.00100619	0.00649207	0.00339705	8.40014e-05	0.00619778	0.0132584	0.00690044	0.00202677	0.00568393	0.00614991	0.00336937	0.00347875	0.00306421	0.0174097	0.00209728	0.00253482	0.00020273	0.00797713	0.00216613	0.00375809	0.0117052	0.00439798	0.00296407	0.00570968	0.00224012	0.00454104	0.00546492	0.0542741	0.0156926	0.00687886	0.0028025	0.00517337	0.00159564	0.00932249	0.000685291	0.0685352	0.0103279	0.04793	0.00134684	0.00312469	0.009947	0.00569573	0.0123697	0.0109527	0.00739437	0.00168904	0.00277843	0.00173561	0.00247074	0.0189535	0.000923227	0.00269406	0.000891813	0.00614156	0.0033981	0.00283197	0.0265164	0.000522079	0.00489969	0.0059979	0.00574952	0.00122566	0.00213768	0.000869004	0.00290125	0.0318249	0.00680912	0.00444982	0.00956991	0.00934101	0.00316188	0.000770669	0.00488048	0.00408921	0.00126432	0.00864441	0.00377039	0.00496635	0.0167103
89	-1481.026	-1935	453.9739	0.0229882	0.185601	0.438329	0.171659	0.0241812	0.0439148	0.367567	0.464232	0.00781677	0.204428	0.176349	0.0111435	0.0095549	0.00555861	0.0154225	0.00243601	0.00700832	0.00373295	0.00731346	0.0161526	0.0131395	0.00335427	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0341318	0.195156	0.443888	0.187082	0.0266172	0.0509231	0.3713	0.471546	0.0239694	0.217567	0.179704	0.00856304	0.00492944	0.0214013	0.0110609	0.000187738	0.0157614	0.00342075	0.00659155	0.0264488	0.00782444	0.0021375	0.00345408	0.0049496	0.0105368	0.00522429	0.00738049	0.00759041	0.0132088	0.0215604	0.0568413	0.00628794	0.00520963	0.016511	0.0010531	0.000207526	0.0186872	0.00220054	0.013772	0.0272415	0.0146324	0.00674889	0.00108721	0.00606213	0.00438286	8.54005e-05	0.00619778	0.0135707	0.00607833	0.00214939	0.00665958	0.004881	0.00359775	0.00346003	0.00322483	0.0202245	0.00193061	0.00248475	0.00016524	0.00767609	0.00188137	0.00292029	0.0115732	0.00434016	0.00314612	0.0048528	0.00247114	0.00402477	0.00536502	0.0576441	0.0140351	0.00745235	0.00232175	0.00457041	0.00163725	0.00804592	0.000832633	0.0724903	0.0126282	0.0522541	0.00152612	0.00317897	0.0103428	0.00602795	0.0123438	0.0104649	0.00720719	0.00168904	0.00310002	0.00178052	0.00246299	0.0189535	0.000882288	0.00278106	0.000947334	0.00581632	0.00275486	0.00304167	0.0239958	0.000487666	0.00443985	0.00637272	0.00617475	0.00100668	0.00191188	0.0010067	0.00367502	0.0317774	0.00680912	0.00457867	0.00985435	0.00934101	0.00326202	0.000742247	0.00537457	0.00442657	0.00108458	0.00957806	0.00450834	0.0045948	0.0181063
90	-1480.143	-1933.809	453.6665	0.0287673	0.165618	0.443314	0.191675	0.0256075	0.0447386	0.378562	0.428584	0.00895177	0.21522	0.167817	0.00992986	0.00895274	0.0052748	0.0137891	0.00212345	0.00778823	0.0038679	0.00731493	0.0157935	0.0119309	0.00397955	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0386972	0.174571	0.448589	0.205464	0.027731	0.0525268	0.38243	0.435899	0.0247452	0.227151	0.171797	0.00744873	0.00517887	0.0203437	0.0130103	0.000188591	0.0143864	0.00367077	0.00643829	0.0189229	0.00782444	0.00233951	0.00312613	0.00488619	0.0106562	0.0058462	0.00766596	0.00769315	0.0131703	0.0201197	0.0600349	0.00667887	0.00398785	0.0164766	0.000998468	0.000225358	0.0183784	0.00199737	0.0154962	0.0236644	0.0156812	0.00634133	0.00107656	0.00592385	0.00441284	7.65774e-05	0.00525531	0.0135707	0.00536666	0.00255473	0.00665958	0.00493452	0.00285807	0.00351558	0.00337104	0.0229885	0.00193061	0.00231752	0.000162446	0.00787654	0.00200856	0.00330537	0.0104391	0.00484829	0.00314612	0.00417517	0.00263249	0.00416698	0.0060116	0.054618	0.0125513	0.00759951	0.00261682	0.00470866	0.0018425	0.00675876	0.000798813	0.0781057	0.0118914	0.0569565	0.00163679	0.00360189	0.00942974	0.00545454	0.0116832	0.0118305	0.00746086	0.00181228	0.00305088	0.00178727	0.00241516	0.0181644	0.000947601	0.00360814	0.00104514	0.00636622	0.00257715	0.00325215	0.0226173	0.000567757	0.00327949	0.00757192	0.00547583	0.00103634	0.00199983	0.000891916	0.0030525	0.0393079	0.00664351	0.00388836	0.00947217	0.0111446	0.00345632	0.000761327	0.00535777	0.0042129	0.00101512	0.0101426	0.00425268	0.00432295	0.0181063
91	-1481.043	-1935.115	454.0719	0.0230837	0.160901	0.472	0.209208	0.030547	0.0485304	0.351548	0.415451	0.00807071	0.213271	0.165133	0.00992986	0.0091536	0.00535653	0.0170131	0.00242635	0.00786759	0.00391012	0.00742714	0.0169432	0.01388	0.00405942	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0330136	0.170055	0.477357	0.226221	0.0329733	0.056398	0.355459	0.422879	0.025014	0.227151	0.169193	0.0087222	0.00511038	0.0202842	0.012793	0.000211751	0.0168512	0.00300484	0.00791399	0.0177628	0.0081358	0.00239437	0.00312613	0.00587508	0.0111006	0.00517779	0.00745163	0.00773039	0.0123977	0.0262215	0.0567737	0.00736574	0.00322426	0.0125055	0.000759951	0.000234114	0.0216426	0.00188742	0.0164581	0.0209979	0.0153066	0.00634133	0.00107656	0.00590966	0.00528002	7.32481e-05	0.00564343	0.0122344	0.00640789	0.00305297	0.00665958	0.00462667	0.00263049	0.00351558	0.00312875	0.022705	0.00193764	0.00232305	0.000183724	0.00719238	0.00244662	0.00362193	0.00945318	0.00484828	0.00284962	0.00382839	0.00264763	0.00432308	0.00558276	0.0520754	0.0140805	0.00759951	0.00224423	0.00470866	0.00202209	0.00675876	0.000870584	0.0793364	0.0105826	0.0475616	0.00163679	0.00401172	0.0108797	0.00519634	0.0099733	0.0103549	0.00820834	0.00184542	0.00316919	0.00186279	0.00282986	0.0175196	0.000920453	0.0035783	0.00107113	0.0059661	0.00294597	0.00316914	0.023021	0.000627653	0.00337874	0.00698441	0.00563246	0.000895437	0.00202406	0.000953444	0.0032186	0.0372413	0.00699744	0.00479181	0.00867848	0.0153273	0.00349603	0.000665344	0.00554463	0.00348582	0.00105913	0.0093917	0.00380711	0.0046022	0.0181063
92	-1481.491	-1936.034	454.5425	0.0238774	0.156475	0.503589	0.237217	0.0320812	0.0488535	0.343517	0.40647	0.00625902	0.221143	0.173388	0.00912372	0.00980442	0.00583724	0.0176133	0.00282404	0.00801144	0.00399126	0.00742714	0.0182712	0.0125852	0.00405292	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0330011	0.16628	0.509426	0.25483	0.0349053	0.0568649	0.347508	0.413897	0.0245302	0.233728	0.177441	0.00888806	0.00501002	0.0179639	0.0128659	0.000192151	0.0156843	0.0026348	0.00815941	0.0164802	0.0082737	0.00248147	0.00319525	0.00569987	0.0110484	0.00517779	0.00890795	0.00856821	0.0116115	0.0220319	0.0619598	0.00729271	0.00324619	0.0136871	0.000823708	0.000212034	0.0217666	0.00174321	0.0152585	0.027741	0.0151192	0.00596313	0.00110466	0.00618133	0.0057927	6.45847e-05	0.00575538	0.0120083	0.00611129	0.00300594	0.00608255	0.00419081	0.00257279	0.00373495	0.00260337	0.0197222	0.00157243	0.00242401	0.000181117	0.00778189	0.00244162	0.00333135	0.00944803	0.0043203	0.00259044	0.00407068	0.00282463	0.00434524	0.00555158	0.047211	0.0147002	0.00817923	0.00224423	0.00502492	0.00222696	0.00711004	0.00085638	0.0733806	0.0133624	0.0515833	0.00169171	0.00462135	0.0101943	0.0065239	0.00953497	0.00953877	0.00659806	0.0018962	0.00310391	0.00207059	0.00238919	0.0171671	0.000761499	0.00337008	0.000916633	0.00712232	0.00252205	0.00322114	0.0252708	0.00051142	0.00316246	0.00712108	0.00518059	0.00106178	0.00187602	0.000939135	0.00332261	0.0370404	0.00701568	0.00493587	0.00776054	0.0138911	0.00382402	0.000649743	0.00510653	0.00315663	0.00129277	0.0094913	0.00327915	0.0046022	0.0164226
93	-1481.267	-1938.909	457.6413	0.0249444	0.161121	0.541599	0.216661	0.0315803	0.0511782	0.355431	0.428723	0.00615982	0.222405	0.182624	0.00925242	0.00980442	0.00610832	0.0180821	0.00332493	0.0076572	0.00411204	0.00650391	0.0183704	0.0113229	0.00389101	0.0921801	0.207724	0.0168316	0.0844314	0.175486	0.0607729	0.0223091	0.0716938	0.00398291	0.114446	0.150142	0.0341968	0.170925	0.547707	0.234743	0.0349053	0.0588354	0.359543	0.435227	0.0245302	0.233728	0.186515	0.00754413	0.00483388	0.017051	0.0118681	0.000208518	0.0146309	0.00247787	0.00852107	0.0164802	0.0075765	0.00249213	0.00319525	0.0055483	0.0106704	0.00564885	0.00867481	0.00925631	0.0104208	0.0221029	0.0629223	0.00702556	0.00324619	0.0142643	0.000908071	0.000221972	0.019309	0.00195417	0.0152585	0.0253584	0.0148045	0.00517514	0.00127071	0.00505252	0.0052218	6.24129e-05	0.00527168	0.0126214	0.00701565	0.00251725	0.00644143	0.00445898	0.00218006	0.00400931	0.00254344	0.0177058	0.00157243	0.0024262	0.000202358	0.00711997	0.0026419	0.00266018	0.0114011	0.00398382	0.00292024	0.00346328	0.00287191	0.00467986	0.00580796	0.0565182	0.0152655	0.00716643	0.00232794	0.00525273	0.0024638	0.00711004	0.000765385	0.0567278	0.0136635	0.0522924	0.00181619	0.0059463	0.010221	0.00679845	0.00953497	0.00862889	0.00637438	0.00192203	0.00336771	0.00240769	0.00256723	0.0137922	0.000634797	0.00351694	0.000870963	0.00639318	0.00272937	0.00277509	0.0203449	0.000557649	0.00315539	0.00718488	0.00530832	0.00103454	0.0020442	0.00114346	0.00298623	0.0376827	0.00886478	0.00476814	0.00792119	0.0127457	0.00357705	0.000636897	0.00536681	0.00299887	0.00119216	0.0106046	0.00327915	0.00483615	0.015209
94	-1477.857	-1940.93	463.0726	0.0213931	0.164261	0.579686	0.224753	0.0316319	0.0560394	0.382073	0.368195	0.00695496	0.232585	0.197253	0.0097866	0.00989827	0.00606625	0.0178451	0.00326866	0.0075655	0.00406746	0.00621619	0.018848	0.0117213	0.00360733	0.0855405	0.264791	0.0156192	0.07835	0.162846	0.0563955	0.0207022	0.0665298	0.00369603	0.106203	0.139327	0.0311797	0.174159	0.585752	0.242598	0.0349006	0.0636048	0.386141	0.374412	0.0258029	0.244306	0.20086	0.00711752	0.0050828	0.0174925	0.0107536	0.000191386	0.0147386	0.00266105	0.00711534	0.0156029	0.00731897	0.00234672	0.00311279	0.00569332	0.00960425	0.00494901	0.00867481	0.0088241	0.0106106	0.0235405	0.052782	0.00800059	0.00301533	0.0131729	0.000928168	0.000219015	0.0182135	0.00237185	0.0161382	0.024308	0.01352	0.00517514	0.00129101	0.00570625	0.00519324	6.79028e-05	0.0050653	0.0127347	0.00620729	0.0026341	0.00669662	0.00422293	0.00229327	0.0040418	0.00206326	0.0172988	0.00193709	0.00230297	0.000183925	0.00644617	0.00242617	0.00266793	0.0114011	0.00326173	0.00299214	0.00356544	0.00279884	0.00434317	0.00585736	0.0565669	0.0119882	0.00721951	0.00271776	0.00580337	0.00212318	0.00702923	0.000905007	0.0557542	0.0112952	0.0431224	0.00151005	0.00610098	0.00862638	0.00658649	0.00903399	0.00814557	0.00592155	0.00220244	0.00352687	0.00260694	0.00229264	0.0137428	0.000602159	0.00317998	0.00087982	0.0057671	0.00264985	0.00263602	0.0197564	0.000482676	0.00323305	0.00830303	0.00575792	0.000856059	0.00188915	0.00111007	0.00341268	0.0320094	0.00887047	0.00581373	0.00933773	0.01161	0.00326775	0.000611999	0.00491913	0.00327045	0.00124309	0.0126644	0.00330197	0.00501523	0.013264
95	-1480.544	-1942.586	462.0415	0.023563	0.173452	0.678496	0.254846	0.0289232	0.0531525	0.357562	0.412722	0.0117071	0.197893	0.240756	0.010445	0.00996757	0.00594743	0.0179697	0.0025906	0.00701189	0.00357971	0.00734029	0.0164394	0.0110369	0.00430046	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.034008	0.18342	0.684443	0.272816	0.0315138	0.0601644	0.361142	0.420062	0.0281466	0.20893	0.245056	0.0067022	0.00458085	0.0154352	0.0103558	0.000209708	0.01621	0.00253567	0.00711534	0.0144827	0.00959673	0.00211962	0.00337916	0.00570093	0.00827163	0.00518929	0.0089077	0.00858332	0.00955697	0.0268187	0.0492247	0.00776904	0.00301533	0.0111227	0.00105952	0.00026844	0.0197072	0.00290945	0.0181348	0.0265988	0.0141829	0.00614972	0.00130089	0.00649317	0.0056456	6.56614e-05	0.00496706	0.0129391	0.00658369	0.00251691	0.00772619	0.00437824	0.00216392	0.00332768	0.00227825	0.0164318	0.00205258	0.00227632	0.000197429	0.00661757	0.00244108	0.00266493	0.0115827	0.00336031	0.00303213	0.00417333	0.00284041	0.0044234	0.00640791	0.0582898	0.0135387	0.00631372	0.00259156	0.00506303	0.00203211	0.00810269	0.000903279	0.0528886	0.0121282	0.0431224	0.00142676	0.00589469	0.00954393	0.00561523	0.00903399	0.00807503	0.00633759	0.00204192	0.0032253	0.0032036	0.00246238	0.0131731	0.000572464	0.00296493	0.00103418	0.00578433	0.00293353	0.00309605	0.0197564	0.000375978	0.0036019	0.00901308	0.00624122	0.00108032	0.00160256	0.00108	0.00351566	0.0320161	0.0093016	0.0053501	0.00933773	0.00999363	0.00365903	0.000612447	0.00669364	0.00315565	0.00130076	0.0115225	0.00328371	0.00483088	0.0122139
96	-1482.28	-1942.258	459.978	0.0215215	0.161009	0.752655	0.285257	0.0292071	0.0429722	0.301833	0.388112	0.0128337	0.224287	0.22967	0.0121782	0.00993797	0.00617154	0.0188632	0.00265414	0.00762091	0.00374495	0.00731407	0.0182704	0.0110369	0.00451973	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.0336997	0.170947	0.758827	0.30412	0.0318612	0.0505931	0.305578	0.395426	0.0311042	0.235324	0.234189	0.00651338	0.00439504	0.0154352	0.0119675	0.000188177	0.016972	0.0028399	0.00699751	0.01595	0.0109	0.00203937	0.00246683	0.00524958	0.00905227	0.00522237	0.00826414	0.00872586	0.00955697	0.0298532	0.0465135	0.00657959	0.00288393	0.0117732	0.00105952	0.00026844	0.0204647	0.00323384	0.0175909	0.0265988	0.0153244	0.00636349	0.00130089	0.00677439	0.00516661	7.54336e-05	0.00486047	0.0135915	0.00714871	0.00231898	0.00726882	0.00401787	0.0021117	0.00290372	0.00269528	0.0150656	0.00205258	0.00223777	0.000180717	0.00657238	0.0029338	0.00271634	0.0122788	0.00364303	0.00349705	0.00475758	0.00266254	0.00387736	0.00705589	0.0544403	0.0143514	0.00537216	0.00284308	0.00427798	0.00216148	0.00816125	0.000684954	0.0559234	0.0116867	0.0480388	0.00142676	0.00561758	0.0126449	0.00558228	0.00887771	0.00896406	0.0055749	0.00190323	0.00332228	0.00344234	0.00266583	0.0126201	0.000752729	0.00273827	0.00103418	0.00605334	0.00316464	0.00318326	0.0180091	0.000414598	0.00400351	0.00858424	0.00612043	0.00123261	0.00151711	0.000970839	0.00351566	0.032372	0.00943611	0.0051955	0.0091121	0.00968985	0.00369436	0.000612447	0.00628908	0.00318856	0.00120359	0.0117854	0.00299939	0.00498642	0.0142518
97	-1485.187	-1940.503	455.3162	0.0177109	0.155578	0.752087	0.288737	0.0302779	0.0438628	0.316861	0.388112	0.0147749	0.225979	0.228704	0.0120097	0.0113602	0.00673944	0.0171119	0.00285848	0.00696297	0.00386512	0.00731407	0.0187516	0.00934487	0.005485	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.0297206	0.166939	0.758827	0.305849	0.0331364	0.0508258	0.320726	0.395426	0.0335265	0.235324	0.234189	0.00600144	0.00440549	0.0161292	0.0118997	0.000208632	0.014534	0.00230834	0.0069713	0.0174991	0.010957	0.00180644	0.00205774	0.00468948	0.00842557	0.00534879	0.00777577	0.00801693	0.0118522	0.0286744	0.0466399	0.00708932	0.00312381	0.0104146	0.00109804	0.000321796	0.0204934	0.00379605	0.0188872	0.0285491	0.0172989	0.00553497	0.0014518	0.00698344	0.00545192	6.78693e-05	0.00547364	0.0139858	0.00645941	0.00248494	0.00755683	0.00370447	0.00246194	0.00259283	0.00234531	0.0136673	0.00205543	0.0023866	0.00018198	0.00636576	0.00304469	0.00284493	0.0124508	0.00394261	0.00319982	0.00390064	0.00286352	0.00354672	0.00735016	0.0544403	0.0174542	0.00543967	0.00275215	0.00412561	0.00197987	0.00826247	0.000657386	0.0688683	0.0134178	0.0635438	0.00142676	0.00509332	0.0131565	0.0067755	0.00847334	0.00720502	0.00585381	0.00194263	0.00337887	0.00317483	0.00280751	0.0149789	0.000851909	0.00258457	0.00098828	0.00674037	0.00358338	0.00320045	0.0180091	0.000414598	0.00383009	0.00811454	0.00723531	0.00127477	0.00166495	0.00101119	0.00406536	0.0291496	0.00895871	0.00500653	0.00851389	0.00968985	0.00402813	0.000648996	0.00640473	0.00318856	0.00116311	0.0118993	0.0029696	0.00443292	0.0145104
98	-1484.475	-1940.457	455.9819	0.0133524	0.155787	0.681854	0.273131	0.0312641	0.0437989	0.265075	0.34988	0.0153352	0.204627	0.234052	0.01114	0.0124903	0.00773079	0.0174618	0.00305095	0.00753925	0.0029834	0.00721584	0.017976	0.0104052	0.00574978	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.0244923	0.168277	0.689585	0.290593	0.034315	0.0513382	0.268059	0.357096	0.0333112	0.215032	0.239802	0.00667552	0.00423086	0.0171831	0.0117928	0.000235448	0.0143118	0.00253532	0.00629121	0.0174991	0.0113473	0.00228513	0.00172285	0.00527928	0.00886594	0.0053539	0.00777577	0.00839709	0.0121219	0.0271884	0.0442927	0.00575724	0.00300427	0.0110839	0.000912422	0.000280487	0.0204934	0.00279625	0.0190323	0.0248218	0.0173458	0.006128	0.00125119	0.00680203	0.00463959	6.5471e-05	0.00565278	0.0144652	0.00551303	0.00269139	0.00805704	0.00370447	0.00209046	0.00312508	0.0023188	0.0123088	0.00196009	0.00293859	0.00015636	0.00717956	0.00306413	0.00311948	0.0142815	0.00461807	0.00299938	0.00357947	0.00289007	0.00351149	0.00719305	0.0572273	0.0188954	0.00499628	0.00297302	0.00417326	0.00201641	0.0089486	0.000619876	0.0686522	0.0124683	0.0593492	0.00145975	0.00486724	0.0137612	0.00616282	0.00809568	0.00758894	0.00548838	0.00201657	0.00377351	0.00352268	0.00243802	0.0139913	0.000856478	0.00237331	0.000930559	0.00673203	0.00348401	0.00306863	0.0182829	0.000414598	0.00323555	0.00796346	0.00833799	0.00134556	0.00132646	0.00108455	0.00357303	0.0300635	0.00868831	0.00498014	0.0104912	0.0120299	0.00355322	0.000610701	0.00750477	0.00341057	0.0011756	0.0113499	0.00308543	0.00402662	0.0149029
99	-1483.982	-1940.241	456.2594	0.0143424	0.179198	0.681854	0.256149	0.0299963	0.0497206	0.265209	0.366509	0.0138162	0.189037	0.237342	0.0104941	0.0121618	0.00773079	0.0170147	0.00267655	0.00665375	0.00301305	0.00702556	0.019495	0.0107882	0.00527919	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.0248365	0.19136	0.689585	0.273164	0.0326729	0.0563744	0.268222	0.373534	0.0333112	0.199825	0.242622	0.00628631	0.00488685	0.016078	0.011565	0.000252357	0.0130935	0.00258238	0.00696035	0.0168857	0.0119633	0.00250088	0.00180171	0.00517179	0.00849512	0.00523829	0.0085807	0.00825091	0.0109566	0.0272444	0.0417631	0.00622083	0.00292132	0.0121502	0.00101163	0.000294069	0.0212481	0.00276326	0.0178293	0.027532	0.0175613	0.00636016	0.00132296	0.00686886	0.00402855	6.5471e-05	0.00644356	0.0158868	0.00556973	0.00269707	0.00864179	0.00336726	0.00183048	0.00396925	0.00252139	0.0145536	0.00184808	0.00339215	0.000142457	0.00661371	0.00330102	0.00330219	0.0142815	0.00481762	0.00307139	0.00328597	0.00300173	0.00343559	0.00724058	0.050923	0.0177142	0.00424323	0.00265751	0.00417326	0.00184379	0.0089486	0.000572307	0.0624001	0.0102768	0.0652495	0.00146157	0.00482635	0.0159893	0.00591809	0.00852001	0.00767668	0.00477562	0.00189811	0.00385733	0.0028386	0.00246976	0.0164611	0.000902145	0.0023427	0.000908358	0.00734637	0.0036486	0.00377342	0.0180272	0.000479809	0.00309999	0.00788535	0.00913886	0.00128251	0.00138195	0.00107902	0.0037148	0.0300635	0.00925379	0.0045195	0.0104323	0.0131467	0.0027811	0.000671837	0.00805824	0.00332724	0.00134182	0.012336	0.00223645	0.00407452	0.0144367
100	-1483.176	-1942.275	459.0991	0.0122159	0.183199	0.715888	0.303414	0.0283256	0.0546017	0.251069	0.37644	0.0134644	0.174908	0.221373	0.0113461	0.011753	0.00712605	0.0170147	0.00285466	0.0054729	0.00350495	0.00645625	0.0220695	0.00949482	0.00540407	0.0930081	0.287906	0.0169828	0.0851898	0.177062	0.0613187	0.0225094	0.0723378	0.00401869	0.0281754	0.15149	0.023562	0.194952	0.723014	0.320429	0.0311802	0.0600746	0.254573	0.382896	0.0355339	0.184402	0.226777	0.00740692	0.00465141	0.0139531	0.0108626	0.000239661	0.0126664	0.0023249	0.0066248	0.0153647	0.0111994	0.00275394	0.00165675	0.00495399	0.00919338	0.00565181	0.00797274	0.00655208	0.0114787	0.0247209	0.0417631	0.00671633	0.00311855	0.0134431	0.000960839	0.000283006	0.0204761	0.00319822	0.0166771	0.028368	0.0185779	0.00843819	0.00138482	0.00748632	0.00418214	6.31353e-05	0.00654438	0.0177976	0.00598583	0.00269707	0.00768486	0.00318681	0.00170951	0.00376855	0.00274791	0.0138908	0.00184808	0.00321858	0.000126772	0.00630237	0.00342228	0.00325187	0.0115605	0.00454807	0.00300993	0.00359507	0.00327102	0.00343559	0.00724058	0.046242	0.0151632	0.00464331	0.00260971	0.00445908	0.00172224	0.00969219	0.000499819	0.0573052	0.0100093	0.0623272	0.00134363	0.00419625	0.0152849	0.00591809	0.0102525	0.00854443	0.00385902	0.00191297	0.00352697	0.00323498	0.00284679	0.0139056	0.000959829	0.00215583	0.000937359	0.00713234	0.00404489	0.00339747	0.0180272	0.000562994	0.00297711	0.00790267	0.00992939	0.00118675	0.00127578	0.00106451	0.00327896	0.0309413	0.00849815	0.00443252	0.00986113	0.013683	0.0027811	0.000671837	0.00842479	0.00361274	0.00154976	0.0133658	0.00209659	0.00323531	0.0144787
